File,Description,mean_W,ci_low_W,ci_high_W,mean_U,ci_low_U,ci_high_U,max_W,ci_low_max_W,ci_high_max_W,min_W,ci_low_min_W,ci_high_min_W,mean_utilization_Q1,ci_low_utilization_Q1,ci_high_utilization_Q1,mean_utilization_Q2,ci_low_utilization_Q2,ci_high_utilization_Q2
Config73,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5238.155720721384,5188.9030941914725,5287.408347251295,-5238.553440120601,-5287.806027330501,-5189.300852910702,9999.777759689914,5188.9030941914725,5287.408347251295,500.650905979898,5188.9030941914725,5287.408347251295,3.216882197773918e-05,3.198206020512328e-05,3.235558375035507e-05,4.21123557651815e-05,4.1832405944454574e-05,4.239230558590843e-05
Config74,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5253.11430379831,5203.979917347507,5302.248690249114,-5252.717310429155,-5301.851686205866,-5203.582934652444,9999.67133634394,5203.979917347507,5302.248690249114,500.826384293427,5203.979917347507,5302.248690249114,3.222895449271625e-05,3.204146110155429e-05,3.2416447883878215e-05,4.191114836546522e-05,4.163397522027707e-05,4.218832151065336e-05
Config75,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5237.954354333604,5188.703880807622,5287.204827859586,-5238.752628889503,-5288.003286231119,-5189.5019715478875,9999.430964972144,5188.703880807622,5287.204827859586,500.735714447181,5188.703880807622,5287.204827859586,3.216985684413704e-05,3.198309456998038e-05,3.23566191182937e-05,4.2110582389354456e-05,4.1830628135841685e-05,4.239053664286723e-05
Config76,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5252.915813909535,5203.7834205415975,5302.048207277473,-5252.11674800262,-5301.249087039392,-5202.984408965847,9999.67133634394,5203.7834205415975,5302.048207277473,500.826384293427,5203.7834205415975,5302.048207277473,3.222895449271625e-05,3.204145827209561e-05,3.2416450713336894e-05,4.190939189472361e-05,4.163223542488132e-05,4.21865483645659e-05
Config77,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5238.153617202925,5188.903061229849,5287.404173176,-5238.551715345462,-5287.802220575812,-5189.301210115113,9999.84797135041,5188.903061229849,5287.404173176,500.756997425159,5188.903061229849,5287.404173176,3.216985684413704e-05,3.198309202838852e-05,3.235662165988556e-05,4.210880916287688e-05,4.18288712186512e-05,4.238874710710256e-05
Config78,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5252.714211402879,5203.583930562809,5301.84449224295,-5251.517282383624,-5300.647491683976,-5202.387073083271,9998.363027276067,5203.583930562809,5301.84449224295,500.826384293427,5203.583930562809,5301.84449224295,3.222791582068388e-05,3.2040425428135345e-05,3.241540621323241e-05,4.190939189472361e-05,4.1632235291720946e-05,4.2186548497726275e-05
Config79,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5238.753472871032,5189.504871906805,5288.002073835258,-5237.150017407519,-5286.398232407804,-5187.901802407234,9999.84797135041,5189.504871906805,5288.002073835258,501.718606780028,5189.504871906805,5288.002073835258,3.216882197773918e-05,3.1982052115626416e-05,3.235559183985194e-05,4.210880916287688e-05,4.1828871233827486e-05,4.238874709192627e-05
Config80,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5252.521476807807,5203.389091415212,5301.653862200402,-5252.505586244018,-5301.637824697444,-5203.373347790592,9999.389687505993,5203.389091415212,5301.653862200402,500.826384293427,5203.389091415212,5301.653862200402,3.222999323170142e-05,3.204249398001475e-05,3.241749248338809e-05,4.1909391894723604e-05,4.1632235264181214e-05,4.218654852526599e-05
Config83,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5238.155720721384,5188.9030941914725,5287.408347251295,-5238.553440120601,-5287.806027330501,-5189.300852910702,9999.777759689914,5188.9030941914725,5287.408347251295,500.650905979898,5188.9030941914725,5287.408347251295,3.216882197773918e-05,3.198206020512328e-05,3.235558375035507e-05,4.21123557651815e-05,4.1832405944454574e-05,4.239230558590843e-05
Config84,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5253.11430379831,5203.979917347507,5302.248690249114,-5252.717310429155,-5301.851686205866,-5203.582934652444,9999.67133634394,5203.979917347507,5302.248690249114,500.826384293427,5203.979917347507,5302.248690249114,3.222895449271625e-05,3.204146110155429e-05,3.2416447883878215e-05,4.191114836546522e-05,4.163397522027707e-05,4.218832151065336e-05
Config85,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5237.954354333604,5188.703880807622,5287.204827859586,-5238.752628889503,-5288.003286231119,-5189.5019715478875,9999.430964972144,5188.703880807622,5287.204827859586,500.735714447181,5188.703880807622,5287.204827859586,3.216985684413704e-05,3.198309456998038e-05,3.23566191182937e-05,4.2110582389354456e-05,4.1830628135841685e-05,4.239053664286723e-05
Config86,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5252.915813909535,5203.7834205415975,5302.048207277473,-5252.11674800262,-5301.249087039392,-5202.984408965847,9999.67133634394,5203.7834205415975,5302.048207277473,500.826384293427,5203.7834205415975,5302.048207277473,3.222895449271625e-05,3.204145827209561e-05,3.2416450713336894e-05,4.190939189472361e-05,4.163223542488132e-05,4.21865483645659e-05
Config87,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5238.153617202925,5188.903061229849,5287.404173176,-5238.551715345462,-5287.802220575812,-5189.301210115113,9999.84797135041,5188.903061229849,5287.404173176,500.756997425159,5188.903061229849,5287.404173176,3.216985684413704e-05,3.198309202838852e-05,3.235662165988556e-05,4.210880916287688e-05,4.18288712186512e-05,4.238874710710256e-05
Config88,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5252.714211402879,5203.583930562809,5301.84449224295,-5251.517282383624,-5300.647491683976,-5202.387073083271,9998.363027276067,5203.583930562809,5301.84449224295,500.826384293427,5203.583930562809,5301.84449224295,3.222791582068388e-05,3.2040425428135345e-05,3.241540621323241e-05,4.190939189472361e-05,4.1632235291720946e-05,4.2186548497726275e-05
Config89,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5238.753472871032,5189.504871906805,5288.002073835258,-5237.150017407519,-5286.398232407804,-5187.901802407234,9999.84797135041,5189.504871906805,5288.002073835258,501.718606780028,5189.504871906805,5288.002073835258,3.216882197773918e-05,3.1982052115626416e-05,3.235559183985194e-05,4.210880916287688e-05,4.1828871233827486e-05,4.238874709192627e-05
Config90,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.4s, m2=0.4s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5252.521476807807,5203.389091415212,5301.653862200402,-5252.505586244018,-5301.637824697444,-5203.373347790592,9999.389687505993,5203.389091415212,5301.653862200402,500.826384293427,5203.389091415212,5301.653862200402,3.222999323170142e-05,3.204249398001475e-05,3.241749248338809e-05,4.1909391894723604e-05,4.1632235264181214e-05,4.218654852526599e-05
Config93,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5244.551424769187,5198.589119332934,5290.51373020544,-5244.201368054587,-5290.163584438491,-5198.239151670683,9999.503359937968,5198.589119332934,5290.51373020544,500.084016958087,5198.589119332934,5290.51373020544,3.057542958478566e-05,3.0402260857833782e-05,3.074859831173755e-05,3.6698594443832794e-05,3.647119582526741e-05,3.692599306239818e-05
Config94,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5238.735086144167,5192.782641900835,5284.6875303874995,-5239.083807512139,-5285.036301383875,-5193.131313640403,9997.965153544437,5192.782641900835,5284.6875303874995,500.035909844927,5192.782641900835,5284.6875303874995,3.0537148441078564e-05,3.0364473017514158e-05,3.070982386464297e-05,3.668916935720575e-05,3.646164336847998e-05,3.691669534593152e-05
Config95,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5235.757025913628,5189.744782766168,5281.769269061088,-5235.758780081097,-5281.770978432425,-5189.746581729769,9998.320824069362,5189.744782766168,5281.769269061088,500.087526852019,5189.744782766168,5281.769269061088,3.0489664003902672e-05,3.031732264219014e-05,3.0662005365615205e-05,3.687723568241324e-05,3.664810507663633e-05,3.7106366288190155e-05
Config96,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5235.735535839515,5189.721593370343,5281.749478308688,-5236.4378081117065,-5282.451764319547,-5190.423851903866,9998.648592473992,5189.721593370343,5281.749478308688,500.139822555217,5189.721593370343,5281.749478308688,3.0490593651858396e-05,3.0318255649811308e-05,3.0662931653905484e-05,3.6875875802050296e-05,3.6646756111139135e-05,3.710499549296146e-05
Config97,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5245.749334872748,5199.746864781731,5291.751804963764,-5246.098083427986,-5292.100458021653,-5200.095708834319,9998.430097764525,5199.746864781731,5291.751804963764,501.553601431064,5199.746864781731,5291.751804963764,3.057636447026449e-05,3.0403177752119423e-05,3.074955118840955e-05,3.66985944438328e-05,3.647104053900555e-05,3.692614834866005e-05
Config98,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5240.194469237888,5194.208501161025,5286.1804373147515,-5240.540552632824,-5286.526544468841,-5194.554560796807,9999.530048058234,5194.208501161025,5286.1804373147515,501.170479409353,5194.208501161025,5286.1804373147515,3.0570756014796244e-05,3.039775165396176e-05,3.074376037563073e-05,3.667033370003668e-05,3.644280516844802e-05,3.6897862231625334e-05
Config99,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5249.003609275981,5202.782633941924,5295.224584610038,-5249.006753129683,-5295.227775854948,-5202.785730404417,9999.72266074585,5202.782633941924,5295.224584610038,500.054373317764,5202.782633941924,5295.224584610038,3.0478512648582756e-05,3.030633966095153e-05,3.065068563621398e-05,3.691262780997379e-05,3.6682825068428745e-05,3.714243055151883e-05
Config100,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5234.990194303119,5188.927366875508,5281.0530217307305,-5234.99457334605,-5281.057423686495,-5188.931723005605,9998.991804615485,5188.927366875508,5281.0530217307305,500.27330577412,5188.927366875508,5281.0530217307305,3.05446104034943e-05,3.037202839363322e-05,3.071719241335539e-05,3.66905155017428e-05,3.646226059348252e-05,3.6918770410003074e-05
Config103,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5244.551424769187,5198.589119332934,5290.51373020544,-5244.201368054587,-5290.163584438491,-5198.239151670683,9999.503359937968,5198.589119332934,5290.51373020544,500.084016958087,5198.589119332934,5290.51373020544,3.057542958478566e-05,3.0402260857833782e-05,3.074859831173755e-05,3.6698594443832794e-05,3.647119582526741e-05,3.692599306239818e-05
Config104,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5238.735086144167,5192.782641900835,5284.6875303874995,-5239.083807512139,-5285.036301383875,-5193.131313640403,9997.965153544437,5192.782641900835,5284.6875303874995,500.035909844927,5192.782641900835,5284.6875303874995,3.0537148441078564e-05,3.0364473017514158e-05,3.070982386464297e-05,3.668916935720575e-05,3.646164336847998e-05,3.691669534593152e-05
Config105,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5235.757025913628,5189.744782766168,5281.769269061088,-5235.758780081097,-5281.770978432425,-5189.746581729769,9998.320824069362,5189.744782766168,5281.769269061088,500.087526852019,5189.744782766168,5281.769269061088,3.0489664003902672e-05,3.031732264219014e-05,3.0662005365615205e-05,3.687723568241324e-05,3.664810507663633e-05,3.7106366288190155e-05
Config106,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5235.735535839515,5189.721593370343,5281.749478308688,-5236.4378081117065,-5282.451764319547,-5190.423851903866,9998.648592473992,5189.721593370343,5281.749478308688,500.139822555217,5189.721593370343,5281.749478308688,3.0490593651858396e-05,3.0318255649811308e-05,3.0662931653905484e-05,3.6875875802050296e-05,3.6646756111139135e-05,3.710499549296146e-05
Config107,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5245.749334872748,5199.746864781731,5291.751804963764,-5246.098083427986,-5292.100458021653,-5200.095708834319,9998.430097764525,5199.746864781731,5291.751804963764,501.553601431064,5199.746864781731,5291.751804963764,3.057636447026449e-05,3.0403177752119423e-05,3.074955118840955e-05,3.66985944438328e-05,3.647104053900555e-05,3.692614834866005e-05
Config108,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5240.194469237888,5194.208501161025,5286.1804373147515,-5240.540552632824,-5286.526544468841,-5194.554560796807,9999.530048058234,5194.208501161025,5286.1804373147515,501.170479409353,5194.208501161025,5286.1804373147515,3.0570756014796244e-05,3.039775165396176e-05,3.074376037563073e-05,3.667033370003668e-05,3.644280516844802e-05,3.6897862231625334e-05
Config109,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5249.003609275981,5202.782633941924,5295.224584610038,-5249.006753129683,-5295.227775854948,-5202.785730404417,9999.72266074585,5202.782633941924,5295.224584610038,500.054373317764,5202.782633941924,5295.224584610038,3.0478512648582756e-05,3.030633966095153e-05,3.065068563621398e-05,3.691262780997379e-05,3.6682825068428745e-05,3.714243055151883e-05
Config110,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5234.990194303119,5188.927366875508,5281.0530217307305,-5234.99457334605,-5281.057423686495,-5188.931723005605,9998.991804615485,5188.927366875508,5281.0530217307305,500.27330577412,5188.927366875508,5281.0530217307305,3.05446104034943e-05,3.037202839363322e-05,3.071719241335539e-05,3.66905155017428e-05,3.646226059348252e-05,3.6918770410003074e-05
Config113,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5244.551424769187,5198.589119332934,5290.51373020544,-5244.201368054587,-5290.163584438491,-5198.239151670683,9999.503359937968,5198.589119332934,5290.51373020544,500.084016958087,5198.589119332934,5290.51373020544,3.057542958478566e-05,3.0402260857833782e-05,3.074859831173755e-05,3.6698594443832794e-05,3.647119582526741e-05,3.692599306239818e-05
Config114,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5238.735086144167,5192.782641900835,5284.6875303874995,-5239.083807512139,-5285.036301383875,-5193.131313640403,9997.965153544437,5192.782641900835,5284.6875303874995,500.035909844927,5192.782641900835,5284.6875303874995,3.0537148441078564e-05,3.0364473017514158e-05,3.070982386464297e-05,3.668916935720575e-05,3.646164336847998e-05,3.691669534593152e-05
Config115,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5235.757025913628,5189.744782766168,5281.769269061088,-5235.758780081097,-5281.770978432425,-5189.746581729769,9998.320824069362,5189.744782766168,5281.769269061088,500.087526852019,5189.744782766168,5281.769269061088,3.0489664003902672e-05,3.031732264219014e-05,3.0662005365615205e-05,3.687723568241324e-05,3.664810507663633e-05,3.7106366288190155e-05
Config116,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.4s, m2=0.3s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5235.735535839515,5189.721593370343,5281.749478308688,-5236.4378081117065,-5282.451764319547,-5190.423851903866,9998.648592473992,5189.721593370343,5281.749478308688,500.139822555217,5189.721593370343,5281.749478308688,3.0490593651858396e-05,3.0318255649811308e-05,3.0662931653905484e-05,3.6875875802050296e-05,3.6646756111139135e-05,3.710499549296146e-05
